StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q4,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q11,Q12_1,Q12_2,Q12_3,Q14,Q15_1,Q15_2,Q15_3,Q17,Q18_1,Q18_2,Q18_3,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q21,Q24,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q27,Q28,Q29,Q30_1,Q30_2,Q30_3,Q31,Q32,Q33,Q34,Q35_1,Q35_2,Q35_3,Q35_4,Q36,Q37,Q38,Q39,Q40,Q41,Q43,Q46,Q47,Q48,mobile,vignette,race_1,race_2,race_3,sex_1,sex_2,sex_3,prof_1,prof_2,prof_3,slogan_1,slogan_2,slogan_3,vignettetext_1,vignettetext_2,politician_1,politician_2,politician_3,econ_1,econ_2,econ_3,name_1,name_2,name_3,intro,correct,incorrect,ticket,age_bracket
11/24/2021 16:34,11/24/2021 16:40,0,187.55.110.207,100,386,1,11/24/2021 16:40,R_2Xdrbt33HeVeUOf,,,,,-23.70239258,-52.59200287,anonymous,PT,1,3,1,16,7,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,2,2,4,3,3,3,3,3,1,1,1,3,1,1,1,3,3,3,3,3,3,3,3,2,4,5,1,,3,4,,4,,2,9,3,12,1,2,1,1,2,5,Maringá,87033370,1,3,1,Não conheço suas propostas,...,...,yes,control,black,black,pardo,male,female,male,professor,professor,police,corruption3,corruption2,jobs1,,,politician,novice,politician,left,right,right,Nicolas Duarte,Isabella Nunes,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,f3c0576b9d46776f_d53c57ca5f074bd3_cfc8282d8f0bf020_cfc5be10db41a5cef2cd31df14fd4090,1
11/24/2021 16:30,11/24/2021 16:41,0,191.180.105.54,100,644,1,11/24/2021 16:41,R_3hiEDaEqqqhI2O2,,,,,-23.6282959,-46.64089966,anonymous,PT,1,48,1,25,5,2,4,1,3,2,1,4,2,3,3,3,5,1,1,1,5,1,1,1,2,2,4,4,2,5,4,4,2,1,1,1,4,5,5,1,5,3,2,1,4,2,5,3,,3,5,7,3,7,2,1,4,12,,,2,,8,1,sao paulo,11533000,2,5,1,por aparentar ser um liberal,não o conheço como administrador,,no,control,pardo,pardo,black,male,female,male,professor,professor,doctor,corruption2,generic2,jobs1,,,politician,novice,novice,right,right,left,Nicolas Duarte,Cecilia Machado,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,31b2087adb381892_d53c57ca5f074bd3_cfc8282d8f0bf020_6a525d23a30c33695d700bb29b95b85b,6
11/24/2021 16:15,11/24/2021 16:42,0,179.193.163.53,100,1572,1,11/24/2021 16:42,R_2rTNIT6dRpFQrlt,,,,,-23.6282959,-46.64089966,anonymous,PT,1,38,2,25,1,4,4,3,3,3,3,4,3,3,3,3,2,2,3,4,2,3,3,3,2,4,4,,4,1,,1,1,1,1,1,5,4,3,4,4,4,5,1,3,4,5,2,,4,12,2,7,7,2,8,17,1,1,,,2,2,1,Marilia,17515100,2,4,1,Mto vago as propostas dele.,Pq talves querendo acabar com o desemprego ele tbm se atentaria a corrupcao.,Por enquanto nao.,yes,control,pardo,white,black,male,female,male,pastor,office,office,generic3,jobs2,jobs1,,,novice,novice,politician,left,right,right,Bernardo Teixeira,Olívia Mendes,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,d85fcf49667b1898_d53c57ca5f074bd3_cfc8282d8f0bf020_9b2ffe71274b7e64204b1e36f972894c,5
11/24/2021 16:31,11/24/2021 16:46,0,189.35.27.241,100,938,1,11/24/2021 16:46,R_3GoWHlRtnfsPlAe,,,,,-21.90649414,-47.87469482,anonymous,PT,1,51,1,25,3,2,1,1,2,2,1,3,3,3,2,2,5,1,1,1,5,1,1,1,2,3,3,1,4,1,1,1,2,1,1,1,5,1,4,1,1,5,3,1,2,3,5,4,Saneamento básico,,1,7,3,7,3,1,17,12,1,1,1,1,2,1,São Carlos,13566700,2,5,1,N,N,N,yes,treatment,white,black,black,male,male,female,doctor,office,professor,generic1,corruption3,corruption1,,,politician,politician,novice,right,left,right,Nicolas Duarte,Bernardo Teixeira,Cecilia Machado,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,f80159316611df80_d53c57ca5f074bd3_cfc8282d8f0bf020_36692a9345699f637116f6b8d49f83b1,6
11/24/2021 16:27,11/24/2021 16:47,0,170.247.114.192,100,1190,1,11/24/2021 16:47,R_2Tt6vJdWQniJINb,,,,,-13.26620483,-39.83309937,anonymous,PT,1,31,1,5,7,4,2,1,4,1,1,4,4,2,3,2,4,1,4,1,2,3,3,3,2,2,1,1,3,3,3,3,3,3,2,1,5,4,4,4,4,5,5,2,3,4,5,1,Educacao,2,7,3,3,7,2,1,5,12,1,2,1,2,4,3,Santa Inês ,45320000,1,3,1,"Acho que militarizar a nossa política não é o caminho 
Preferiria um professor a um militar",Chauvinismo sem experiência política não dá certo,Deveria ter melhores opções ,yes,treatment,pardo,pardo,black,male,female,male,captain,office,police,jobs2,jobs1,generic2,,,novice,novice,politician,right,right,left,Nicolas Duarte,Isabella Nunes,Bernardo Teixeira,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,206c8503db161752_d53c57ca5f074bd3_cfc8282d8f0bf020_1f23a5ebb9c6b60fd94f2d55137265ca,4
11/24/2021 16:37,11/24/2021 16:49,0,170.79.220.151,100,727,1,11/24/2021 16:49,R_31ml614vA3UM6UR,,,,,-28.3553009,-53.87770081,anonymous,PT,1,40,2,21,2,4,4,3,5,3,3,4,2,3,3,3,4,2,2,2,3,3,3,3,4,4,4,2,3,1,1,1,2,5,1,1,3,3,2,1,3,3,3,1,2,3,5,4,,3,4,4,4,5,1,10,17,12,1,1,2,1,2,1,Ijui,98700000,2,5,2,,,,yes,treatment,white,pardo,black,male,male,male,office,office,pastor,jobs3,corruption1,corruption3,,,novice,politician,novice,right,left,left,Nicolas Duarte,Bernardo Teixeira,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,a42406ac9a534283_d53c57ca5f074bd3_cfc8282d8f0bf020_9e71bbfe1d1eebe62b4e6b2adb4c9ffd,5
11/24/2021 16:31,11/24/2021 16:49,0,170.82.181.208,100,1102,1,11/24/2021 16:49,R_2arERvaiptOPWBN,,,,,-0.667892456,-47.34689331,anonymous,PT,1,46,1,14,1,5,,,,5,,,1,2,2,3,2,3,3,3,4,2,1,1,1,2,3,3,3,1,2,1,3,1,3,2,4,4,4,2,5,4,4,1,2,3,4,5,Não  sei responder,5,11,,6,6,2,10,17,2,1,2,1,2,2,4,Salinopolis,68721000,2,3,2,,,,yes,control,pardo,black,white,male,male,male,captain,office,doctor,jobs3,corruption3,jobs2,,,politician,novice,politician,right,right,right,Bernardo Teixeira,Hector Amaral,Nicolas Duarte,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,887a6048ab97d55d_d53c57ca5f074bd3_cfc8282d8f0bf020_583c51f2971add6e8c312e23313f14d5,5
11/24/2021 16:44,11/24/2021 16:49,0,201.20.90.225,100,311,1,11/24/2021 16:49,R_DAy8O8M4xvoM8ZH,,,,,-3.716995239,-38.52870178,anonymous,PT,1,5,1,6,1,2,3,3,3,2,1,2,3,4,4,4,3,3,3,4,3,4,4,4,3,3,3,4,3,3,3,3,3,3,2,1,4,3,4,3,3,4,3,3,4,1,5,2,Roubo,4,1,5,6,6,2,10,17,12,2,1,1,2,2,4,Fortaleza,60420630,2,3,2,,,,yes,control,black,white,pardo,female,male,female,professor,captain,pastor,corruption3,jobs1,generic1,,,politician,politician,novice,left,right,right,Cecilia Machado,Bernardo Teixeira,Olívia Mendes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,0affd43c03d0a760_d53c57ca5f074bd3_cfc8282d8f0bf020_03071b21cce6082c3861cc61974c2e4d,1
11/24/2021 16:26,11/24/2021 16:49,0,179.0.73.209,100,1374,1,11/24/2021 16:49,R_pzMukxgCrMtDVOp,,,,,-19.88290405,-44.08070374,anonymous,PT,1,33,1,13,3,2,2,2,2,2,2,4,2,2,2,1,3,1,1,2,2,1,2,1,2,1,1,1,1,1,2,1,3,3,4,1,2,2,2,2,2,2,1,3,4,1,5,2,,3,6,6,5,6,3,1,11,17,1,2,1,2,1,3,Contagem ,32183-180 ,2,4,2,,,,yes,control,black,pardo,pardo,male,female,male,doctor,office,doctor,jobs3,generic1,corruption3,,,novice,politician,politician,left,right,left,Bernardo Teixeira,Isabella Nunes,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,1f0b5cd0161ad6af_d53c57ca5f074bd3_cfc8282d8f0bf020_63a40996878a47f5d5bca98f853749b5,4
11/24/2021 16:32,11/24/2021 16:50,0,191.221.56.21,100,1090,1,11/24/2021 16:50,R_30vZYDSwegCQVlm,,,,,-9.975692749,-67.81340027,anonymous,PT,1,19,1,1,7,4,3,2,2,3,2,4,3,1,1,2,4,1,2,3,3,2,2,3,3,4,4,3,3,1,1,1,1,1,1,1,5,5,3,1,5,5,5,1,2,3,5,4,,3,6,1,,1,1,9,1,12,1,2,1,2,2,4,Rio Branco acre ,69916874,2,3,1,,,,yes,control,pardo,white,black,male,female,female,police,pastor,pastor,jobs2,corruption1,generic2,,,politician,politician,politician,right,left,left,Bernardo Teixeira,Olívia Mendes,Cecilia Machado,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,0f68d0a568c20dbd_d53c57ca5f074bd3_cfc8282d8f0bf020_8c5a0cf1ec1f210329ec4e81e5fd9166,3
11/24/2021 16:31,11/24/2021 16:51,0,177.83.160.238,100,1217,1,11/24/2021 16:51,R_2Vt4p5eVFw4F3la,,,,,-23.20300293,-46.90080261,anonymous,PT,1,25,2,25,3,3,3,2,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,3,5,2,1,5,4,3,2,4,5,5,1,2,3,4,5,,3,12,5,7,7,2,1,17,12,1,2,1,1,4,1,Jundiaí ,13205-430 ,2,4,1,Cada um tem uma forma de pensar ,Tem candidatos que ajudam sim na corrupção a destruir com isso.,Não ,yes,treatment,pardo,black,black,female,female,male,office,pastor,doctor,jobs1,generic2,jobs3,,,politician,novice,politician,left,right,right,Isabella Nunes,Cecilia Machado,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,4f587623b2dfaaa2_d53c57ca5f074bd3_cfc8282d8f0bf020_3131c0ff5fab86cc60e26be47d849e73,3
11/24/2021 16:42,11/24/2021 16:52,0,177.37.146.207,100,610,1,11/24/2021 16:52,R_Ze3qECOcufmlgMV,,,,,-7.278198242,-35.9763031,anonymous,PT,1,24,1,15,7,2,3,3,1,3,1,3,2,2,2,2,2,3,2,2,5,5,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,Não,1,4,5,5,6,2,2,11,1,,,1,2,4,4,Paraíba,58418000,2,2,1,Para mim todos os candidatos é igual,Ele só pensa neles,Não faz nada para os pobres,yes,treatment,pardo,white,black,female,female,male,captain,pastor,police,generic2,jobs3,jobs1,,,politician,novice,politician,right,left,right,Cecilia Machado,Olívia Mendes,Nicolas Duarte,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,6b0b4f8c6c4c8a2c_d53c57ca5f074bd3_cfc8282d8f0bf020_a048aedd0acd2100e5b565111bdd0720,3
11/24/2021 16:39,11/24/2021 16:53,0,187.255.222.151,100,842,1,11/24/2021 16:53,R_2CTBU9W2eMHRwTM,,,,,-1.453704834,-48.50779724,anonymous,PT,1,27,1,14,1,4,4,2,4,1,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,4,1,3,3,3,3,4,3,3,3,1,4,5,2,,3,3,7,3,7,2,1,17,12,1,2,1,1,2,1,Belem,66085320,2,2,1,Não sei,Não sei,Não sei,yes,control,white,black,pardo,male,female,male,captain,pastor,professor,corruption2,generic1,jobs3,,,politician,politician,novice,right,right,right,Bernardo Teixeira,Cecilia Machado,Nicolas Duarte,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,17cfd558a69cb75d_d53c57ca5f074bd3_cfc8282d8f0bf020_9767f23eccb70a1717dd80665657c742,3
11/24/2021 16:47,11/24/2021 16:53,0,45.230.195.218,100,400,1,11/24/2021 16:53,R_3sdKZwDtB1qTiCy,,,,,-15.77920532,-47.93409729,anonymous,PT,1,11,1,7,1,3,2,1,3,2,2,3,3,2,1,1,3,2,2,2,3,2,2,2,3,3,3,3,3,2,2,2,2,2,3,1,3,3,3,3,3,3,3,2,3,4,5,1,Cultura ,3,3,1,1,1,2,2,11,1,2,2,1,1,2,2,Brasila,73050180,2,3,1,,,,yes,treatment,white,black,pardo,male,female,male,doctor,pastor,pastor,corruption2,jobs3,jobs2,,,novice,politician,novice,left,left,right,Bernardo Teixeira,Isabella Nunes,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,51ffd64a765b2170_d53c57ca5f074bd3_cfc8282d8f0bf020_e1fd3c69bb9abe608f9c01b3f34cb730,2
11/24/2021 16:38,11/24/2021 16:56,0,177.47.227.172,100,1065,1,11/24/2021 16:56,R_2wSHbqUYGGkur55,,,,,-11.14790344,-40.43110657,anonymous,PT,1,18,2,5,1,4,4,3,4,1,3,3,4,3,2,1,2,4,3,3,2,4,4,4,2,4,4,5,4,5,4,4,5,4,1,1,3,5,1,1,2,3,2,3,1,2,5,4,Educação,1,2,,3,,2,1,4,12,1,2,2,,4,4,Serrolândia,44710000,1,3,2,,,,yes,control,pardo,black,black,female,female,male,captain,professor,professor,generic2,generic1,corruption2,,,politician,politician,novice,left,right,left,Cecilia Machado,Olívia Mendes,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,7a4159cc5c477720_d53c57ca5f074bd3_cfc8282d8f0bf020_42d5d327688429c714a19d986d44158b,3
11/24/2021 16:48,11/24/2021 16:57,0,187.102.92.72,100,519,1,11/24/2021 16:57,R_T5A1E0iPdHFHre9,,,,,-29.74940491,-57.0931015,anonymous,PT,1,46,1,21,7,5,5,5,5,4,5,5,5,,,5,5,1,2,2,5,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,4,4,4,4,4,4,4,,,,,,fome,1,11,2,2,3,1,1,17,12,1,1,1,1,6,1,uruguaiana,97501753,2,5,2,,,,no,control,white,pardo,black,male,male,male,doctor,captain,professor,corruption3,jobs3,jobs1,,,novice,politician,politician,right,left,left,Nicolas Duarte,Bernardo Teixeira,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,7392d53dcaf9f6a6_d53c57ca5f074bd3_cfc8282d8f0bf020_5173ff6750d6e0130a091316d0865e58,5
11/24/2021 16:51,11/24/2021 17:00,0,177.183.84.80,100,560,1,11/24/2021 17:00,R_3qjoAvfzScMfyFk,,,,,-23.47360229,-47.44250488,anonymous,PT,1,14,2,25,3,2,2,,2,1,1,1,5,1,2,2,2,3,3,2,2,3,2,3,2,2,2,,1,1,2,1,1,3,1,1,4,3,1,2,2,2,5,2,4,5,1,3,"Ensino ruim, corte de verba do ensino ",1,3,2,6,6,3,3,10,10,2,1,2,1,6,1,Sorocaba,18015005,2,5,2,,,,yes,control,black,black,white,female,male,female,pastor,professor,office,generic1,corruption3,generic2,,,novice,novice,politician,left,right,right,Cecilia Machado,Nicolas Duarte,Olívia Mendes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,08140cccbaca7b4d_d53c57ca5f074bd3_cfc8282d8f0bf020_fd11f274847ede40fda3b4b1ff2a7c3d,2
11/24/2021 16:44,11/24/2021 17:02,0,179.191.215.51,100,1051,1,11/24/2021 17:02,R_2YzB5yj6GpjHm2z,,,,,-22.89019775,-42.02319336,anonymous,PT,1,17,2,19,2,3,2,3,2,3,3,3,4,3,3,3,4,2,2,2,3,3,3,2,2,2,3,4,2,1,1,1,2,2,1,1,3,3,2,1,1,2,4,2,3,5,1,4,,2,12,5,4,7,2,1,17,12,,,2,,1,1,Teresópolis ,,2,3,2,,,,yes,treatment,black,white,black,male,female,female,police,pastor,captain,generic3,jobs1,jobs2,,,politician,politician,politician,left,right,right,Bernardo Teixeira,Cecilia Machado,Olívia Mendes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,5751977ca8d1fd04_d53c57ca5f074bd3_cfc8282d8f0bf020_5777807f78d6cf4f5f39f088847654b8,2
11/24/2021 16:56,11/24/2021 17:06,0,189.60.253.127,100,566,1,11/24/2021 17:06,R_2velKqZgRL9aZc5,,,,,-22.94850159,-43.34359741,anonymous,PT,1,28,2,19,3,4,4,4,4,4,4,4,2,3,3,3,4,3,3,3,2,3,3,3,2,2,2,2,2,1,1,1,1,1,2,1,3,3,3,3,3,3,3,,,,,,,3,5,,,,2,10,17,12,1,2,1,2,6,1,rj,20270,2,6,1,pouca informação,sdfsdfa,sdfsadfadf,no,control,pardo,white,white,male,female,male,professor,professor,office,jobs3,jobs1,generic2,,,novice,novice,politician,right,left,right,Hector Amaral,Isabella Nunes,Bernardo Teixeira,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,6c26f0ff6fc09a12_d53c57ca5f074bd3_cfc8282d8f0bf020_42c920dea188358b1148f389dc5cd806,4
11/24/2021 16:57,11/24/2021 17:06,0,45.165.97.153,100,504,1,11/24/2021 17:06,R_2QEV8erfXUCV058,,,,,-14.19430542,-40.03590393,anonymous,PT,1,5,2,5,7,3,3,3,3,3,3,4,3,3,3,3,2,2,3,,2,2,2,3,3,3,3,3,3,1,1,1,3,1,1,1,3,3,3,3,3,3,3,5,1,4,3,2,Nao,3,1,6,6,1,2,10,4,12,1,2,1,1,5,4,Itagi,45230-000,2,3,1,Depende das coisas que ele ira fazer,Ninguém gosta de corrupção a não ser os próprios corruptos,Nao,yes,control,pardo,black,white,male,female,female,professor,office,office,jobs3,corruption2,jobs2,,,politician,novice,politician,left,left,right,Nicolas Duarte,Isabella Nunes,Olívia Mendes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,adbb4d0d41bfc13d_d53c57ca5f074bd3_cfc8282d8f0bf020_be98e2dfeca45bbe24076b9eed85f0c4,1
11/24/2021 16:54,11/24/2021 17:07,0,187.23.78.177,100,747,1,11/24/2021 17:07,R_2X1efTdVcTgWxbE,,,,,-25.39860535,-51.46000671,anonymous,PT,1,17,1,16,3,3,3,2,5,4,3,4,2,4,3,4,2,4,4,2,1,3,4,2,4,3,5,5,3,1,1,1,1,1,1,1,5,3,3,4,5,1,5,,,,,,Violência,4,8,5,5,2,2,2,8,1,1,2,1,2,2,4,Guarapuava,85070590,2,5,1,Pela questão religiosa.,Ele falou na sua proposta em emprego.,Náo,yes,treatment,black,black,white,male,female,male,pastor,office,professor,jobs3,corruption3,corruption2,,,novice,novice,novice,right,right,left,Nicolas Duarte,Cecilia Machado,Bernardo Teixeira,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,9a73c011c7915d9d_d53c57ca5f074bd3_cfc8282d8f0bf020_3d2869709d671d47236f0197acb50599,2
